season_year,player_id,first_name,last_name,team,assists,assists_event,assists_per_game,birth_date,catches,even_strength_goals,faceoff_pct,faceoffs_total,faceoffs_won,game_winning_goals,games,goals,goals_against,goals_event,goals_per_game,height_cm,ice_time_min_per_game,ice_time_s,is_goalie,name,nationality,pim,pim_event,plus_minus,points,points_event,points_per_game,position,powerplay_goals_event,pp_assists,pp_goals,primary_assists,save_pct_calc,saves,secondary_assists,sh_assists,sh_goals,shooting_pct,shoots,shorthanded_goals_event,shots,shots_from_shotmap,shots_per_game,team_side,weight_kg
2025,60454974,SEBASTIAN,STÅLBERG,Sport,20,20,0.294,1990-03-06,,12,,0,0,2,68,17,0,17,0.25,185,0.0,0,False,SEBASTIAN STÅLBERG,SWE,14,14,0,37,37,0.544,OL,5,0,0,12,,0,8,0,0,10.18,RIGHT,0,167,167,2.456,home,84
2025,60675410,ANTOINE,MORAND,Lukko,24,24,0.338,1999-02-18,,10,,0,0,5,71,13,0,13,0.183,180,0.0,0,False,ANTOINE MORAND,CAN,26,26,0,37,37,0.521,VL,3,0,0,11,,0,13,0,0,6.28,LEFT,0,207,207,2.915,home,87
2025,33490124,BENJAMIN,RAUTIAINEN,Tappara,25,25,0.362,2005-06-12,,9,,0,0,2,69,12,0,12,0.174,182,0.0,0,False,BENJAMIN RAUTIAINEN,FIN,14,14,0,37,37,0.536,OL,3,0,0,9,,0,16,0,0,6.0,LEFT,0,200,200,2.899,home,79
2025,60859045,DAVID,FARRANCE,KooKoo,35,35,0.547,1999-06-23,,1,,0,0,0,64,2,0,2,0.031,180,0.0,0,False,DAVID FARRANCE,USA,55,55,0,37,37,0.578,VP,1,0,0,20,,0,15,0,0,1.04,LEFT,0,193,193,3.016,away,85
2025,40172010,JOONAS,ODEN,KooKoo,20,20,0.312,2000-02-17,,13,,0,0,2,64,16,0,16,0.25,183,0.0,0,False,JOONAS ODEN,FIN,2,2,0,36,36,0.562,OL,0,0,0,15,,0,5,0,0,12.03,RIGHT,3,133,133,2.078,away,87
2025,29695519,TEEMU,ENGBERG,KooKoo,20,20,0.312,1999-06-09,,16,,0,0,5,64,16,0,16,0.25,179,0.0,0,False,TEEMU ENGBERG,FIN,26,26,0,36,36,0.562,VL,0,0,0,12,,0,8,0,0,7.55,LEFT,0,212,212,3.312,away,81
2025,60361530,MATIC,TÖRÖK,KooKoo,17,17,0.266,2003-07-26,,18,,0,0,1,64,18,0,18,0.281,179,0.0,0,False,MATIC TÖRÖK,SLO,16,16,0,35,35,0.547,VL,0,0,0,12,,0,5,0,0,13.14,LEFT,0,137,137,2.141,away,82
2025,60744055,JOHAN,SUNDSTRÖM,Sport,18,18,0.269,1992-09-21,,12,,0,0,2,67,17,0,17,0.254,189,0.0,0,False,JOHAN SUNDSTRÖM,SWE,43,43,0,35,35,0.522,KH,5,0,0,9,,0,9,0,0,8.95,RIGHT,0,190,190,2.836,home,92
2025,24727725,VILLE,LAJUNEN,K-Espoo,22,22,0.338,1988-03-08,,9,,0,0,3,65,13,0,13,0.2,184,0.0,0,False,VILLE LAJUNEN,FIN,56,56,0,35,35,0.538,OP,4,0,0,11,,0,11,0,0,3.99,RIGHT,0,326,326,5.015,away,84
2025,28967947,SAMULI,RATINEN,Ilves,25,25,0.352,1998-04-13,,7,,0,0,3,71,10,0,10,0.141,184,0.0,0,False,SAMULI RATINEN,FIN,40,40,0,35,35,0.493,OL,3,0,0,11,,0,14,0,0,4.63,LEFT,0,216,216,3.042,home,93
2025,60760695,LUBOS,HORKY,Pelicans,17,17,0.293,1997-11-14,,12,,0,0,5,58,17,0,17,0.293,188,0.0,0,False,LUBOS HORKY,CZE,33,33,0,34,34,0.586,OL,5,0,0,9,,0,8,0,0,9.29,RIGHT,0,183,183,3.155,away,90
2025,29969041,AAPELI,RÄSÄNEN,Tappara,18,18,0.261,1998-06-01,,8,,0,0,2,69,16,0,16,0.232,183,0.0,0,False,AAPELI RÄSÄNEN,FIN,56,56,0,34,34,0.493,KH,8,0,0,8,,0,10,0,0,9.58,RIGHT,0,167,167,2.42,home,94
2025,22953708,Juuso,Puustinen,JYP,16,16,0.267,1988-04-05,,12,,0,0,3,60,17,0,17,0.283,187,0.0,0,False,Juuso Puustinen,FIN,41,41,0,33,33,0.55,OL,5,0,0,10,,0,6,0,0,10.0,RIGHT,0,170,170,2.833,home,93
2025,60466216,JOACHIM,ROHDIN,K-Espoo,18,18,0.277,1991-10-03,,12,,0,0,2,65,15,0,15,0.231,184,0.0,0,False,JOACHIM ROHDIN,SWE,34,34,0,33,33,0.508,OL,3,0,0,12,,0,6,0,0,6.15,RIGHT,0,244,244,3.754,away,92
2025,60760867,AIDAN,DUDAS,TPS,18,18,0.277,2000-06-15,,14,,0,0,1,65,15,0,15,0.231,172,0.0,0,False,AIDAN DUDAS,CAN,24,24,0,33,33,0.508,OL,1,0,0,10,,0,8,0,0,8.29,RIGHT,0,181,181,2.785,away,76
2025,25461491,JONNE,TAMMELA,Ässät,19,19,0.271,1997-08-05,,14,,0,0,2,70,14,0,14,0.2,180,0.0,0,False,JONNE TAMMELA,FIN,30,30,0,33,33,0.471,VL,0,0,0,9,,0,10,0,0,9.46,LEFT,0,148,148,2.114,home,89
2025,33189367,OTTO,SALIN,TPS,22,22,0.338,2004-03-07,,9,,0,0,3,65,11,0,11,0.169,181,0.0,0,False,OTTO SALIN,FIN,18,18,0,33,33,0.508,OP,2,0,0,10,,0,12,0,0,4.33,RIGHT,0,254,254,3.908,away,87
2025,60761513,DYLAN,FABRE,Ässät,15,15,0.214,2000-11-10,,13,,0,0,2,70,17,0,17,0.243,178,0.0,0,False,DYLAN FABRE,FRA,16,16,0,32,32,0.457,VL,4,0,0,13,,0,2,0,0,6.69,LEFT,0,254,254,3.629,home,77
2025,60853473,RILEY,SAWCHUK,KooKoo,17,17,0.266,1999-03-18,,11,,0,0,1,64,15,0,15,0.234,180,0.0,0,False,RILEY SAWCHUK,CAN,68,68,0,32,32,0.5,KH,4,0,0,8,,0,9,0,0,7.21,RIGHT,0,208,208,3.25,away,82
2025,60715086,FILIP,WESTERLUND,KalPa,20,20,0.253,1999-04-17,,10,,0,0,5,79,12,0,12,0.152,181,0.0,0,False,FILIP WESTERLUND,SWE,16,16,0,32,32,0.405,OP,2,0,0,5,,0,15,0,0,3.79,RIGHT,0,317,317,4.013,home,82
2025,60860213,KIM,JOHANSSON,Jukurit,22,22,0.338,1998-05-05,,4,,0,0,2,65,10,0,10,0.154,180,0.0,0,False,KIM JOHANSSON,SWE,28,28,0,32,32,0.492,VP,6,0,0,9,,0,13,0,0,4.59,LEFT,0,218,218,3.354,home,83
2025,27355408,MISKA,SIIKONEN,SaiPa,21,21,0.259,1996-05-12,,10,,0,0,1,81,10,0,10,0.123,190,0.0,0,False,MISKA SIIKONEN,FIN,44,44,0,31,31,0.383,KH,0,0,0,14,,0,7,0,0,6.17,LEFT,0,162,162,2.0,away,99
2025,60311767,NESTOR,NOIVA,Ässät,21,21,0.3,2004-02-13,,9,,0,0,0,70,10,0,10,0.143,183,0.0,0,False,NESTOR NOIVA,FIN,43,43,0,31,31,0.443,OL,1,0,0,11,,0,10,0,0,6.41,RIGHT,0,156,156,2.229,home,83
2025,31519609,KASPER,PUUTIO,Ässät,23,23,0.329,2002-06-03,,3,,0,0,1,70,8,0,8,0.114,183,0.0,0,False,KASPER PUUTIO,FIN,30,30,0,31,31,0.443,OP,5,0,0,10,,0,13,0,0,2.5,RIGHT,0,320,320,4.571,home,81
2025,60860590,KYLE,TOPPING,HPK,24,24,0.387,1999-11-18,,5,,0,0,0,62,7,0,7,0.113,183,0.0,0,False,KYLE TOPPING,CAN,61,61,0,31,31,0.5,KH,2,0,0,13,,0,11,0,0,4.67,LEFT,0,150,150,2.419,away,88
2025,32640153,JIMI,SUOMI,KooKoo,26,26,0.406,2003-03-01,,5,,0,0,0,64,5,0,5,0.078,179,0.0,0,False,JIMI SUOMI,FIN,16,16,0,31,31,0.484,VP,0,0,0,14,,0,12,0,0,1.51,LEFT,0,331,331,5.172,away,75
2025,24466028,HENRI,IKONEN,Lukko,12,12,0.169,1994-04-17,,18,,0,0,0,71,18,0,18,0.254,183,0.0,0,False,HENRI IKONEN,FIN,18,18,0,30,30,0.423,VL,0,0,0,6,,0,6,0,0,12.16,LEFT,0,148,148,2.085,home,86
2025,60869084,AUSTIN,RUESCHHOFF,Kärpät,13,13,0.217,1997-09-09,,9,,0,0,2,60,17,0,17,0.283,200,0.0,0,False,AUSTIN RUESCHHOFF,USA,34,34,0,30,30,0.5,OL,8,0,0,8,,0,5,0,0,9.66,RIGHT,0,176,176,2.933,away,104
2025,25541395,VELI-MATTI,SAVINAINEN,Tappara,18,18,0.265,1986-01-05,,5,,0,0,2,68,12,0,12,0.176,182,0.0,0,False,VELI-MATTI SAVINAINEN,FIN,56,56,0,30,30,0.441,VL,7,0,0,11,,0,7,0,0,7.27,LEFT,0,165,165,2.426,home,86
2025,24064653,OTTO,MÄKINEN,JYP,20,20,0.333,1998-05-21,,10,,0,0,1,60,10,0,10,0.167,188,0.0,0,False,OTTO MÄKINEN,FIN,35,35,0,30,30,0.5,KH,0,0,0,10,,0,10,0,0,9.09,LEFT,0,110,110,1.833,home,83
2025,32873373,ANDREAS,OKANY,KalPa,12,12,0.152,2001-10-29,,17,,0,0,2,79,17,0,17,0.215,177,0.0,0,False,ANDREAS OKANY,FIN,37,37,0,29,29,0.367,OL,0,0,0,6,,0,6,0,0,8.46,LEFT,0,201,201,2.544,home,75
2025,31809869,JUUSO,HEIKKILÄ,SaiPa,14,14,0.173,2000-06-03,,12,,0,0,3,81,15,0,15,0.185,182,0.0,0,False,JUUSO HEIKKILÄ,FIN,47,47,0,29,29,0.358,VL,3,0,0,7,,0,7,0,0,9.09,LEFT,0,165,165,2.037,away,83
2025,32675788,DANIEL,MÄKIAHO,HIFK,15,15,0.234,2001-05-04,,10,,0,0,2,64,14,0,14,0.219,187,0.0,0,False,DANIEL MÄKIAHO,FIN,12,12,0,29,29,0.453,VL,4,0,0,8,,0,7,0,0,14.58,LEFT,0,96,96,1.5,home,88
2025,29658365,SAKKE,HÄMÄLÄINEN,Jukurit,20,20,0.308,1998-12-02,,6,,0,0,1,65,9,0,9,0.138,177,0.0,0,False,SAKKE HÄMÄLÄINEN,FIN,22,22,0,29,29,0.446,KH,3,0,0,8,,0,12,0,0,7.14,LEFT,0,126,126,1.938,home,80
2025,22051859,MIIKA,KOIVISTO,Kärpät,24,24,0.407,1990-07-20,,2,,0,0,1,59,5,0,5,0.085,184,0.0,0,False,MIIKA KOIVISTO,FIN,14,14,0,29,29,0.492,VP,3,0,0,15,,0,9,0,0,3.7,LEFT,0,135,135,2.288,away,88
2025,60545126,SIMON,JOHANSSON,Ilves,17,17,0.246,1999-06-14,,6,,0,0,0,69,11,0,11,0.159,188,0.0,0,False,SIMON JOHANSSON,SWE,18,18,0,28,28,0.406,OP,5,0,0,10,,0,7,0,0,4.95,RIGHT,0,222,222,3.217,home,86
2025,60744050,KALLE,MIKETINAC,Sport,18,18,0.286,1999-04-02,,5,,0,0,0,63,10,0,10,0.159,180,0.0,0,False,KALLE MIKETINAC,SWE,12,12,0,28,28,0.444,VL,5,0,0,8,,0,10,0,0,9.17,LEFT,0,109,109,1.73,home,85
2025,21924709,JERE,KARJALAINEN,KalPa,18,18,0.34,1992-05-23,,7,,0,0,2,53,10,0,10,0.189,175,0.0,0,False,JERE KARJALAINEN,FIN,16,16,0,28,28,0.528,OL,3,0,0,8,,0,10,0,0,5.95,RIGHT,0,168,168,3.17,home,82
2025,60900264,TIM,SÖDERLUND,TPS,20,20,0.435,1998-01-23,,6,,0,0,2,46,8,0,8,0.174,175,0.0,0,False,TIM SÖDERLUND,SWE,20,20,0,28,28,0.609,VL,1,0,0,10,,0,10,0,0,7.92,LEFT,1,101,101,2.196,home,74
2025,31835642,AARNE,INTONEN,TPS,22,22,0.338,2001-07-17,,3,,0,0,1,65,6,0,6,0.092,182,0.0,0,False,AARNE INTONEN,FIN,40,40,0,28,28,0.431,KH,3,0,0,18,,0,4,0,0,4.29,LEFT,0,140,140,2.154,away,90
2025,30730803,KALLE,LOPONEN,KooKoo,13,13,0.206,2001-03-13,,9,,0,0,2,63,14,0,14,0.222,181,0.0,0,False,KALLE LOPONEN,FIN,26,26,0,27,27,0.429,OP,4,0,0,5,,0,8,0,0,5.49,RIGHT,1,255,255,4.048,away,85
2025,32555154,EERO,KLINTRUP,SaiPa,14,14,0.173,2002-10-12,,9,,0,0,1,81,13,0,13,0.16,177,0.0,0,False,EERO KLINTRUP,FIN,28,28,0,27,27,0.333,H,0,0,0,10,,0,4,0,0,8.67,LEFT,4,150,150,1.852,away,76
2025,29870486,TOPIAS,HAAPANEN,TPS,15,15,0.234,1998-04-27,,12,,0,0,2,64,12,0,12,0.188,184,0.0,0,False,TOPIAS HAAPANEN,FIN,16,16,0,27,27,0.422,VL,0,0,0,5,,0,10,0,0,9.16,LEFT,0,131,131,2.047,away,82
2025,21851458,MATTI,JÄRVINEN,K-Espoo,16,16,0.246,1989-10-14,,7,,0,0,1,65,11,0,11,0.169,195,0.0,0,False,MATTI JÄRVINEN,FIN,72,72,0,27,27,0.415,KH,3,0,0,5,,0,11,0,0,9.48,LEFT,1,116,116,1.785,away,97
2025,28696276,JESPER,MATTILA,KalPa,17,17,0.215,1997-10-09,,9,,0,0,0,79,10,0,10,0.127,180,0.0,0,False,JESPER MATTILA,FIN,34,34,0,27,27,0.342,VP,0,0,0,10,,0,7,0,0,5.95,LEFT,1,168,168,2.127,home,83
2025,60860809,ALEX,DOSTIE,JYP,19,19,0.322,1997-04-13,,5,,0,0,1,59,8,0,8,0.136,178,0.0,0,False,ALEX DOSTIE,CAN,10,10,0,27,27,0.458,VL,3,0,0,13,,0,6,0,0,6.06,LEFT,0,132,132,2.237,home,79
2025,23075106,MIIKA,ROINE,Pelicans,20,20,0.345,1991-12-08,,7,,0,0,1,58,7,0,7,0.121,180,0.0,0,False,MIIKA ROINE,FIN,22,22,0,27,27,0.466,VL,0,0,0,12,,0,8,0,0,12.5,LEFT,0,56,56,0.966,away,81
2025,40055660,JANNE,NAUKKARINEN,SaiPa,13,13,0.16,2004-03-22,,12,,0,0,2,81,13,0,13,0.16,185,0.0,0,False,JANNE NAUKKARINEN,FIN,30,30,0,26,26,0.321,VL,1,0,0,7,,0,6,0,0,10.24,LEFT,0,127,127,1.568,away,87
2025,32713394,OSKARI,LUOTO,KooKoo,24,24,0.429,2002-05-21,,2,,0,0,0,56,2,0,2,0.036,186,0.0,0,False,OSKARI LUOTO,FIN,10,10,0,26,26,0.464,VL,0,0,0,15,,0,9,0,0,2.08,LEFT,0,96,96,1.714,away,82
2025,25113804,OTTO,RAUHALA,Tappara,12,12,0.174,1995-04-12,,11,,0,0,2,69,13,0,13,0.188,180,0.0,0,False,OTTO RAUHALA,FIN,20,20,0,25,25,0.362,KH,0,0,0,5,,0,7,0,0,13.0,LEFT,2,100,100,1.449,home,92
2025,40130418,Roope,Vesterinen,HPK,15,15,0.238,2006-01-12,,8,,0,0,2,63,10,0,10,0.159,177,0.0,0,False,Roope Vesterinen,FIN,10,10,0,25,25,0.397,VL,2,0,0,7,,0,8,0,0,8.33,LEFT,0,120,120,1.905,away,85
2025,24558127,TUOMAS,KIISKINEN,KalPa,16,16,0.203,1986-10-07,,5,,0,0,3,79,9,0,9,0.114,174,0.0,0,False,TUOMAS KIISKINEN,FIN,14,14,0,25,25,0.316,VL,4,0,0,8,,0,8,0,0,11.69,LEFT,0,77,77,0.975,home,74
2025,60826467,MARTIN,HANZL,Sport,17,17,0.386,1993-12-25,,5,,0,0,0,44,8,0,8,0.182,181,0.0,0,False,MARTIN HANZL,CZE,12,12,0,25,25,0.568,KH,3,0,0,10,,0,7,0,0,7.14,LEFT,0,112,112,2.545,home,81
2025,22709389,PETTERI,NIKKILÄ,HPK,18,18,0.29,1992-07-27,,4,,0,0,0,62,7,0,7,0.113,179,0.0,0,False,PETTERI NIKKILÄ,FIN,63,63,0,25,25,0.403,OP,3,0,0,8,,0,10,0,0,3.3,LEFT,0,212,212,3.419,away,84
2025,27845730,VALTTERI,LIPIÄINEN,Ässät,20,20,0.286,1997-09-02,,2,,0,0,0,70,5,0,5,0.071,180,0.0,0,False,VALTTERI LIPIÄINEN,FIN,53,53,0,25,25,0.357,OL,3,0,0,14,,0,6,0,0,2.94,RIGHT,0,170,170,2.429,home,79
2025,30682391,Linus,Nyman,Lukko,13,13,0.183,1999-07-11,,7,,0,0,3,71,11,0,11,0.155,177,0.0,0,False,Linus Nyman,FIN,24,24,0,24,24,0.338,OL,4,0,0,10,,0,3,0,0,8.09,LEFT,0,136,136,1.915,home,77
2025,30969140,LEEVI,TEISSALA,TPS,13,13,0.203,2001-01-05,,9,,0,0,2,64,11,0,11,0.172,180,0.0,0,False,LEEVI TEISSALA,FIN,72,72,0,24,24,0.375,OL,2,0,0,7,,0,6,0,0,10.0,RIGHT,0,110,110,1.719,away,76
2025,21808485,Pekka,Jormakka,JYP,14,14,0.233,1990-09-14,,6,,0,0,2,60,10,0,10,0.167,174,0.0,0,False,Pekka Jormakka,FIN,14,14,0,24,24,0.4,VL,4,0,0,8,,0,6,0,0,5.13,RIGHT,0,195,195,3.25,home,85
2025,22770842,JOONAS,NÄTTINEN,Ilves,14,14,0.197,1991-01-03,,9,,0,0,1,71,10,0,10,0.141,190,0.0,0,False,JOONAS NÄTTINEN,FIN,30,30,0,24,24,0.338,KH,1,0,0,7,,0,7,0,0,14.08,RIGHT,0,71,71,1.0,home,90
2025,23837234,NIKLAS,FRIMAN,Ilves,16,16,0.225,1993-08-30,,8,,0,0,1,71,8,0,8,0.113,189,0.0,0,False,NIKLAS FRIMAN,FIN,26,26,0,24,24,0.338,VP,0,0,0,13,,0,3,0,0,4.42,LEFT,0,181,181,2.549,home,90
2025,23517198,JONI,TUULOLA,Tappara,17,17,0.246,1996-01-01,,7,,0,0,0,69,7,0,7,0.101,189,0.0,0,False,JONI TUULOLA,FIN,45,45,0,24,24,0.348,VP,0,0,0,5,,0,12,0,0,3.68,LEFT,0,190,190,2.754,home,94
2025,30434484,MIKKO,PERTTU,JYP,18,18,0.3,2000-09-10,,5,,0,0,0,60,6,0,6,0.1,191,0.0,0,False,MIKKO PERTTU,FIN,67,67,0,24,24,0.4,KH,1,0,0,11,,0,7,0,0,6.9,LEFT,0,87,87,1.45,home,86
2025,60860220,MAX,ELLIS,Jukurit,11,11,0.169,2000-01-18,,7,,0,0,1,65,12,0,12,0.185,177,0.0,0,False,MAX ELLIS,USA,35,35,0,23,23,0.354,OL,5,0,0,7,,0,4,0,0,8.96,RIGHT,0,134,134,2.062,home,77
2025,31110600,BENJAMIN,KORHONEN,KalPa,14,14,0.177,2001-07-11,,8,,0,0,1,79,9,0,9,0.114,186,0.0,0,False,BENJAMIN KORHONEN,FIN,40,40,0,23,23,0.291,KH,1,0,0,9,,0,5,0,0,3.85,LEFT,0,234,234,2.962,home,80
2025,60904060,ERIC,GELINAS,Lukko,15,15,0.357,1991-05-08,,4,,0,0,3,42,8,0,8,0.19,193,0.0,0,False,ERIC GELINAS,CAN,26,26,0,23,23,0.548,VP,4,0,0,8,,0,7,0,0,5.03,LEFT,0,159,159,3.786,home,98
2025,60907490,DANIEL,TORGERSSON,JYP,15,15,0.577,2002-01-26,,5,,0,0,1,26,8,0,8,0.308,192,0.0,0,False,DANIEL TORGERSSON,SWE,22,22,0,23,23,0.885,VL,3,0,0,12,,0,3,0,0,6.96,LEFT,0,115,115,4.423,home,100
2025,60662386,Philip,Granath,Tappara,11,11,0.162,2002-10-05,,10,,0,0,2,68,11,0,11,0.162,170,0.0,0,False,Philip Granath,NOR,26,26,0,22,22,0.324,OL,0,0,0,8,,0,3,0,0,8.87,RIGHT,1,124,124,1.824,home,75
2025,24271404,NIKLAS,APPELGREN,SaiPa,12,12,0.148,1990-06-24,,8,,0,0,2,81,10,0,10,0.123,188,0.0,0,False,NIKLAS APPELGREN,FIN,45,45,0,22,22,0.272,KH,0,0,0,8,,0,4,0,0,7.75,LEFT,2,129,129,1.593,away,94
2025,21870028,HARRI,KAINULAINEN,Lukko,14,14,0.197,1996-03-21,,7,,0,0,3,71,8,0,8,0.113,188,0.0,0,False,HARRI KAINULAINEN,FIN,24,24,0,22,22,0.31,KH,1,0,0,5,,0,9,0,0,4.68,RIGHT,0,171,171,2.408,home,85
2025,60800654,SETH,BARTON,KooKoo,14,14,0.219,1999-08-18,,7,,0,0,0,64,8,0,8,0.125,191,0.0,0,False,SETH BARTON,CAN,65,65,0,22,22,0.344,OP,1,0,0,9,,0,5,0,0,4.17,RIGHT,0,192,192,3.0,away,89
2025,40046575,KASPER,KULONUMMI,K-Espoo,16,16,0.246,2004-03-01,,5,,0,0,0,65,6,0,6,0.092,183,0.0,0,False,KASPER KULONUMMI,FIN,26,26,0,22,22,0.338,OP,1,0,0,10,,0,6,0,0,2.75,RIGHT,0,218,218,3.354,away,83
2025,60777225,ALEX,BERARDINELLI,Jukurit,18,18,0.277,1995-07-01,,3,,0,0,0,65,4,0,4,0.062,175,0.0,0,False,ALEX BERARDINELLI,USA,41,41,0,22,22,0.338,VL,0,0,0,9,,0,9,0,0,3.17,LEFT,1,126,126,1.938,home,77
2025,60578087,OLIVER,LARSEN,KalPa,20,20,0.541,1998-12-25,,2,,0,0,0,37,2,0,2,0.054,185,0.0,0,False,OLIVER LARSEN,DEN,20,20,0,22,22,0.595,OP,0,0,0,11,,0,9,0,0,1.21,RIGHT,0,165,165,4.459,home,91
2025,29937251,Patrik,Siikanen,JYP,9,9,0.15,2000-04-16,,11,,0,0,1,60,12,0,12,0.2,186,0.0,0,False,Patrik Siikanen,FIN,8,8,0,21,21,0.35,VL,0,0,0,5,,0,4,0,0,11.54,LEFT,1,104,104,1.733,home,92
2025,40371980,CHRISTOPHER,BENGTSSON,HPK,11,11,0.175,1993-10-19,,6,,0,0,2,63,10,0,10,0.159,180,0.0,0,False,CHRISTOPHER BENGTSSON,SWE,24,24,0,21,21,0.333,KH,3,0,0,7,,0,4,0,0,6.94,LEFT,1,144,144,2.286,away,84
2025,29942233,Lassi,Vanhatalo,Ässät,11,11,0.167,1998-01-08,,10,,0,0,1,66,10,0,10,0.152,200,0.0,0,False,Lassi Vanhatalo,FIN,34,34,0,21,21,0.318,OL,0,0,0,7,,0,4,0,0,6.99,LEFT,0,143,143,2.167,home,100
2025,28897266,Juuso,Arola,Jukurit,13,13,0.2,1999-08-21,,5,,0,0,0,65,8,0,8,0.123,184,0.0,0,False,Juuso Arola,FIN,16,16,0,21,21,0.323,VP,3,0,0,9,,0,4,0,0,4.65,LEFT,0,172,172,2.646,home,87
2025,60807848,JOHANNES,JOHANNESEN,Pelicans,13,13,0.186,1997-03-01,,8,,0,0,1,70,8,0,8,0.114,181,0.0,0,False,JOHANNES JOHANNESEN,NOR,24,24,0,21,21,0.3,OP,0,0,0,7,,0,6,0,0,3.83,RIGHT,0,209,209,2.986,away,85
2025,60744048,THEODOR,JOHNSSON,Sport,15,15,0.221,2003-02-06,,6,,0,0,2,68,6,0,6,0.088,186,0.0,0,False,THEODOR JOHNSSON,SWE,24,24,0,21,21,0.309,OP,0,0,0,8,,0,7,0,0,2.76,RIGHT,0,217,217,3.191,home,85
2025,60760697,MICHAL,JORDAN,Pelicans,16,16,0.229,1990-07-17,,5,,0,0,1,70,5,0,5,0.071,187,0.0,0,False,MICHAL JORDAN,CZE,12,12,0,21,21,0.3,VP,0,0,0,7,,0,9,0,0,3.36,LEFT,0,149,149,2.129,away,93
2025,29942725,Saku,Salminen,SaiPa,17,17,0.21,1999-11-13,,4,,0,0,0,81,4,0,4,0.049,184,0.0,0,False,Saku Salminen,FIN,63,63,0,21,21,0.259,VP,0,0,0,10,,0,7,0,0,1.8,LEFT,0,222,222,2.741,away,88
2025,60903437,MARCUS,BJÖRK,Kärpät,17,17,0.531,1997-11-24,,3,,0,0,0,32,4,0,4,0.125,0,0.0,0,False,MARCUS BJÖRK,SWE,12,12,0,21,21,0.656,OP,1,0,0,7,,0,10,0,0,2.65,RIGHT,0,151,151,4.719,home,0
2025,33424682,RAMI,MÄÄTTÄ,Ässät,18,18,0.257,2002-04-03,,3,,0,0,1,70,3,0,3,0.043,181,0.0,0,False,RAMI MÄÄTTÄ,FIN,22,22,0,21,21,0.3,OP,0,0,0,9,,0,9,0,0,1.75,LEFT,0,171,171,2.443,home,80
2025,60848600,ALEX,PETERS,Lukko,19,19,0.268,1996-07-02,,2,,0,0,1,71,2,0,2,0.028,193,0.0,0,False,ALEX PETERS,CAN,81,81,0,21,21,0.296,VP,0,0,0,14,,0,5,0,0,1.05,LEFT,0,191,191,2.69,home,100
2025,25454518,ROOPE,TALAJA,Ässät,8,8,0.114,1988-08-02,,5,,0,0,4,70,12,0,12,0.171,182,0.0,0,False,ROOPE TALAJA,FIN,56,56,0,20,20,0.286,VL,7,0,0,5,,0,3,0,0,7.79,LEFT,0,154,154,2.2,home,88
2025,60860274,RONALD,KNOT,HIFK,12,12,0.188,1994-08-03,,8,,0,0,3,64,8,0,8,0.125,193,0.0,0,False,RONALD KNOT,CZE,24,24,0,20,20,0.312,OP,0,0,0,5,,0,7,0,0,5.71,RIGHT,0,140,140,2.188,home,90
2025,33296946,SAMI,PÄIVÄRINTA,HPK,12,12,0.19,2003-06-08,,8,,0,0,1,63,8,0,8,0.127,175,0.0,0,False,SAMI PÄIVÄRINTA,FIN,8,8,0,20,20,0.317,KH,0,0,0,6,,0,6,0,0,6.72,LEFT,0,119,119,1.889,away,75
2025,60860278,ERIK,BORG,Ilves,14,14,0.197,1996-12-30,,6,,0,0,2,71,6,0,6,0.085,189,0.0,0,False,ERIK BORG,SWE,32,32,0,20,20,0.282,KH,0,0,0,6,,0,8,0,0,6.32,LEFT,0,95,95,1.338,home,87
2025,33388168,KRISTJAN,KOMBE,KalPa,15,15,0.19,2000-03-28,,3,,0,0,2,79,5,0,5,0.063,187,0.0,0,False,KRISTJAN KOMBE,FIN,20,20,0,20,20,0.253,OL,2,0,0,7,,0,8,0,0,5.56,LEFT,0,90,90,1.139,home,81
2025,60866738,Lukas,Kanak,KalPa,18,18,0.228,1997-03-05,,2,,0,0,0,79,2,0,2,0.025,174,0.0,0,False,Lukas Kanak,CZE,16,16,0,20,20,0.253,VP,0,0,0,11,,0,7,0,0,1.33,LEFT,0,150,150,1.899,home,78
2025,24406130,JULIUS,HERMONEN,Kärpät,8,8,0.133,1997-01-20,,11,,0,0,3,60,11,0,11,0.183,177,0.0,0,False,JULIUS HERMONEN,FIN,12,12,0,19,19,0.317,OL,0,0,0,4,,0,4,0,0,10.38,LEFT,0,106,106,1.767,away,77
2025,30707373,MIRO,VÄÄNÄNEN,Pelicans,10,10,0.143,1998-11-15,,9,,0,0,3,70,9,0,9,0.129,182,0.0,0,False,MIRO VÄÄNÄNEN,FIN,49,49,0,19,19,0.271,KH,0,0,0,5,,0,5,0,0,16.67,LEFT,0,54,54,0.771,away,89
2025,22077464,LEO,KOMAROV,HIFK,13,13,0.206,1987-01-23,,6,,0,0,0,63,6,0,6,0.095,180,0.0,0,False,LEO KOMAROV,FIN,30,30,0,19,19,0.302,VL,0,0,0,10,,0,3,0,0,7.23,LEFT,0,83,83,1.317,home,95
2025,33866651,KONSTA,KAPANEN,KalPa,13,13,0.167,2003-09-29,,5,,0,0,0,78,6,0,6,0.077,175,0.0,0,False,KONSTA KAPANEN,FIN,39,39,0,19,19,0.244,VL,0,0,0,8,,0,5,0,0,5.0,LEFT,1,120,120,1.538,home,72
